"codele";"codtse";"data";"hora";"apuracao";"turno";"fase";"ncand";"nome";"partido";"votabs";"votpor";"situacao";"cargo";"codibge";"uf";"regiao";"compilado"
"426";"00566";"15/11/2020";"21:15:40";" 100,00";"1";"o";"14";"SERJÃO";"PTB - REPUBLICANOS / PTB";"1842";"  26,84";"Não eleito";"prefeito";"1101708";"RO";"N";2020-11-16 17:49:55
"426";"00566";"15/11/2020";"21:15:40";" 100,00";"1";"o";"11";"CELIO LANG";"PP - PP / PDT / DEM / PV / PATRIOTA";"3591";"  52,32";"Eleito";"prefeito";"1101708";"RO";"N";2020-11-16 17:49:55
"426";"00566";"15/11/2020";"21:15:40";" 100,00";"1";"o";"90";"JULIO DA C DOIS";"PROS";"606";"   8,83";"Não eleito";"prefeito";"1101708";"RO";"N";2020-11-16 17:49:55
"426";"00574";"15/11/2020";"21:28:45";" 100,00";"1";"o";"17";"FERNANDO CIVIL";"PSL";"158";"   2,42";"Não eleito";"prefeito";"1101302";"RO";"N";2020-11-16 17:49:55
"426";"00574";"15/11/2020";"21:28:45";" 100,00";"1";"o";"15";"ADINALDO DE ANDRADE";"MDB - MDB / PP";"2758";"  42,22";"Não eleito";"prefeito";"1101302";"RO";"N";2020-11-16 17:49:55
"426";"00574";"15/11/2020";"21:28:45";" 100,00";"1";"o";"65";"TIÃO ASA BRANCA";"PC do B";"139";"   2,13";"Não eleito";"prefeito";"1101302";"RO";"N";2020-11-16 17:49:55
"426";"00574";"15/11/2020";"21:28:45";" 100,00";"1";"o";"12";"EVALDO";"PDT - PDT / PSDB / PROS / PSB";"3152";"  48,25";"Eleito";"prefeito";"1101302";"RO";"N";2020-11-16 17:49:55
"426";"00574";"15/11/2020";"21:28:45";" 100,00";"1";"o";"51";"AGUIAR PATRIOTA";"PATRIOTA - PATRIOTA / PTB";"326";"   4,99";"Não eleito";"prefeito";"1101302";"RO";"N";2020-11-16 17:49:55
"426";"00582";"15/11/2020";"21:34:53";" 100,00";"1";"o";"40";"PAULO CESAR BASILIO";"PSB - PSB / PP";"1889";"  26,11";"Não eleito";"prefeito";"1101500";"RO";"N";2020-11-16 17:49:55
"426";"00582";"15/11/2020";"21:34:53";" 100,00";"1";"o";"13";"MARCELO";"PT";"270";"   3,73";"Não eleito";"prefeito";"1101500";"RO";"N";2020-11-16 17:49:55
"426";"00582";"15/11/2020";"21:34:53";" 100,00";"1";"o";"55";"DIOGO SILVA";"PSD - PMN / PSD";"1178";"  16,28";"Não eleito";"prefeito";"1101500";"RO";"N";2020-11-16 17:49:55
"426";"00582";"15/11/2020";"21:34:53";" 100,00";"1";"o";"12";"LEONILDE GARDA";"PDT";"1104";"  15,26";"Não eleito";"prefeito";"1101500";"RO";"N";2020-11-16 17:49:55
"426";"00582";"15/11/2020";"21:34:53";" 100,00";"1";"o";"15";"ARMANDO";"MDB - REPUBLICANOS / MDB";"2793";"  38,61";"Eleito";"prefeito";"1101500";"RO";"N";2020-11-16 17:49:55
"426";"00590";"15/11/2020";"21:13:38";" 100,00";"1";"o";"55";"GILLIARD GOMES";"PSD - REPUBLICANOS / MDB / PSD";"2566";"  42,85";"Eleito";"prefeito";"1101609";"RO";"N";2020-11-16 17:49:55
"426";"00590";"15/11/2020";"21:13:38";" 100,00";"1";"o";"40";"ERASMO VIZILATO";"PSB";"834";"  13,93";"Não eleito";"prefeito";"1101609";"RO";"N";2020-11-16 17:49:55
"426";"00590";"15/11/2020";"21:13:38";" 100,00";"1";"o";"12";"JOSE ABEL";"PDT - PDT / DEM / PV";"1360";"  22,71";"Não eleito";"prefeito";"1101609";"RO";"N";2020-11-16 17:49:55
"426";"00590";"15/11/2020";"21:13:38";" 100,00";"1";"o";"45";"DR JOÃO MOREIRA";"PSDB - PT / PSDB";"1228";"  20,51";"Não eleito";"prefeito";"1101609";"RO";"N";2020-11-16 17:49:55
"426";"00604";"15/11/2020";"22:15:11";" 100,00";"1";"o";"19";"WILSÃO";"PODE";"1591";"  33,80";"Não eleito";"prefeito";"1101203";"RO";"N";2020-11-16 17:49:55
"426";"00604";"15/11/2020";"22:15:11";" 100,00";"1";"o";"40";"JAPÃO";"PSB - PSB / DEM / PT";"1193";"  25,35";"Não eleito";"prefeito";"1101203";"RO";"N";2020-11-16 17:49:55
"426";"00604";"15/11/2020";"22:15:11";" 100,00";"1";"o";"55";"MILLA DA AGRICULTURA";"PSD";"1923";"  40,85";"Eleito";"prefeito";"1101203";"RO";"N";2020-11-16 17:49:55
"426";"00612";"15/11/2020";"21:14:38";" 100,00";"1";"o";"10";"JOÃO PACIÊCIA";"REPUBLICANOS - REPUBLICANOS / DEM / PT";"2341";"  41,60";"Não eleito";"prefeito";"1101005";"RO";"N";2020-11-16 17:49:55
"426";"00612";"15/11/2020";"21:14:38";" 100,00";"1";"o";"11";"GILMAR TOMAZ";"PP - PP / PROS";"2551";"  45,33";"Eleito";"prefeito";"1101005";"RO";"N";2020-11-16 17:49:55
"426";"00612";"15/11/2020";"21:14:38";" 100,00";"1";"o";"15";"BETÃO";"MDB - PDT / MDB";"735";"  13,06";"Não eleito";"prefeito";"1101005";"RO";"N";2020-11-16 17:49:55
"426";"00620";"15/11/2020";"21:09:49";" 100,00";"1";"o";"55";"NEUZINHA";"PSD - PSDB / PSD";"805";"  26,82";"Não eleito";"prefeito";"1100601";"RO";"N";2020-11-16 17:49:55
"426";"00620";"15/11/2020";"21:09:49";" 100,00";"1";"o";"25";"DANIELZINHO";"DEM - MDB / PSB / DEM / PT";"1115";"  37,14";"Eleito";"prefeito";"1100601";"RO";"N";2020-11-16 17:49:55
"426";"00620";"15/11/2020";"21:09:49";" 100,00";"1";"o";"11";"DOUGLAS PIEPER DOS SANTOS";"PP - PP / PSL";"1082";"  36,04";"Não eleito";"prefeito";"1100601";"RO";"N";2020-11-16 17:49:55
"426";"00639";"15/11/2020";"21:34:20";" 100,00";"1";"o";"10";"ÉRICA CASARIN";"REPUBLICANOS - REPUBLICANOS / PT";"1331";"  15,94";"Não eleito";"prefeito";"1100403";"RO";"N";2020-11-16 17:49:55
"426";"00639";"15/11/2020";"21:34:20";" 100,00";"1";"o";"25";"JOÃO PAVAN";"DEM - DEM / PSB / PSL";"2723";"  32,61";"Eleito";"prefeito";"1100403";"RO";"N";2020-11-16 17:49:55
"426";"00639";"15/11/2020";"21:34:20";" 100,00";"1";"o";"20";"DRA NADIR DIODATO";"PSC";"800";"   9,58";"Não eleito";"prefeito";"1100403";"RO";"N";2020-11-16 17:49:55
"426";"00639";"15/11/2020";"21:34:20";" 100,00";"1";"o";"11";"MARCOS FROES";"PP - PSDB / PP";"1794";"  21,48";"Não eleito";"prefeito";"1100403";"RO";"N";2020-11-16 17:49:55
"426";"00639";"15/11/2020";"21:34:20";" 100,00";"1";"o";"12";"HELMA AMORIM";"PDT - PDT / MDB";"1703";"  20,39";"Não eleito";"prefeito";"1100403";"RO";"N";2020-11-16 17:49:55
"426";"00647";"15/11/2020";"19:06:17";" 100,00";"1";"o";"55";"LEZÃO";"PSD - REPUBLICANOS / DEM / PSD";"1613";"  62,86";"Eleito";"prefeito";"1100262";"RO";"N";2020-11-16 17:49:55
"426";"00647";"15/11/2020";"19:06:17";" 100,00";"1";"o";"15";"EUDES";"MDB - MDB / PP";"828";"  32,27";"Não eleito";"prefeito";"1100262";"RO";"N";2020-11-16 17:49:55
"426";"00647";"15/11/2020";"19:06:17";" 100,00";"1";"o";"12";"DR AGUINALDO";"PDT";"125";"   4,87";"Não eleito";"prefeito";"1100262";"RO";"N";2020-11-16 17:49:55
"426";"00655";"15/11/2020";"21:20:48";" 100,00";"1";"o";"11";"DEOCLECIANO DA DIZAL";"PP - PV / PP / PTB";"706";"  16,34";"Não eleito";"prefeito";"1100072";"RO";"N";2020-11-16 17:49:55
"426";"00655";"15/11/2020";"21:20:48";" 100,00";"1";"o";"45";"JUNIOR MARCON";"PSDB";"351";"   8,12";"Não eleito";"prefeito";"1100072";"RO";"N";2020-11-16 17:49:55
"426";"00655";"15/11/2020";"21:20:48";" 100,00";"1";"o";"12";"LAERCIO";"PDT - PDT / PT";"1178";"  27,26";"Não eleito";"prefeito";"1100072";"RO";"N";2020-11-16 17:49:55
"426";"00655";"15/11/2020";"21:20:48";" 100,00";"1";"o";"40";"LEANDRO DA SAÚDE";"PSB - PSB / DEM";"2087";"  48,29";"Eleito";"prefeito";"1100072";"RO";"N";2020-11-16 17:49:55
"426";"00663";"15/11/2020";"21:34:31";" 100,00";"1";"o";"10";"MARILENE CRISTIAN";"REPUBLICANOS - PP / REPUBLICANOS";"372";"   5,48";"Não eleito";"prefeito";"1101401";"RO";"N";2020-11-16 17:49:55
"426";"00663";"15/11/2020";"21:34:31";" 100,00";"1";"o";"25";"EVANDRO MARQUES";"DEM - DEM / PSDB";"1941";"  28,57";"Não eleito";"prefeito";"1101401";"RO";"N";2020-11-16 17:49:55
"426";"00663";"15/11/2020";"21:34:31";" 100,00";"1";"o";"55";"IVAIR FERNANDES";"PSD - PSD / MDB";"2714";"  39,95";"Eleito";"prefeito";"1101401";"RO";"N";2020-11-16 17:49:55
"426";"00663";"15/11/2020";"21:34:31";" 100,00";"1";"o";"43";"PROF. MARINEIDE RODRIGUES";"PV - PSB / PV";"416";"   6,12";"Não eleito";"prefeito";"1101401";"RO";"N";2020-11-16 17:49:55
"426";"00663";"15/11/2020";"21:34:31";" 100,00";"1";"o";"12";"TONIN BARROSO";"PDT - PATRIOTA / PDT";"1350";"  19,87";"Não eleito";"prefeito";"1101401";"RO";"N";2020-11-16 17:49:55
"426";"00671";"15/11/2020";"22:15:17";" 100,00";"1";"o";"55";"SOCORRO";"PSD - PTB / PSD";"2304";"  43,75";"Não eleito";"prefeito";"1100700";"RO";"N";2020-11-16 17:49:55
"426";"00671";"15/11/2020";"22:15:17";" 100,00";"1";"o";"12";"ALEXANDRE DO FORTALEZA";"PDT - PDT / REPUBLICANOS";"2962";"  56,25";"Eleito";"prefeito";"1100700";"RO";"N";2020-11-16 17:49:55
"426";"00680";"15/11/2020";"21:10:43";" 100,00";"1";"o";"25";"PEDRO FERNANDES";"DEM - DEM / PDT / PP / PROS / PSD / REPUBLICANOS";"3364";"  45,32";"Eleito";"prefeito";"1100940";"RO";"N";2020-11-16 17:49:55
"426";"00680";"15/11/2020";"21:10:43";" 100,00";"1";"o";"19";"LUANA MUNARI";"PODE - PODE / PSL";"1149";"  15,48";"Não eleito";"prefeito";"1100940";"RO";"N";2020-11-16 17:49:55
"426";"00680";"15/11/2020";"21:10:43";" 100,00";"1";"o";"28";"CHICÃO DO BOI";"PRTB";"153";"   2,06";"Não eleito";"prefeito";"1100940";"RO";"N";2020-11-16 17:49:55
"426";"00680";"15/11/2020";"21:10:43";" 100,00";"1";"o";"20";"SOBRAL";"PSC - PSC / SOLIDARIEDADE / PTB";"2756";"  37,13";"Não eleito";"prefeito";"1100940";"RO";"N";2020-11-16 17:49:55
"426";"00698";"15/11/2020";"21:30:20";" 100,00";"1";"o";"15";"ANILDO ALBERTON";"MDB - PT / PSDB / PSB / PSD / MDB";"3133";"  68,15";"Eleito";"prefeito";"1101757";"RO";"N";2020-11-16 17:49:55
"426";"00698";"15/11/2020";"21:30:20";" 100,00";"1";"o";"12";"AFONSO FREITAS";"PDT - REPUBLICANOS / PDT / PTB";"1464";"  31,85";"Não eleito";"prefeito";"1101757";"RO";"N";2020-11-16 17:49:55
"426";"00701";"15/11/2020";"21:24:15";" 100,00";"1";"o";"12";"DRA GECILENE";"PDT - PDT / PT / PSD / MDB";"928";"  35,49";"Não eleito";"prefeito";"1101450";"RO";"N";2020-11-16 17:49:55
"426";"00701";"15/11/2020";"21:24:15";" 100,00";"1";"o";"40";"MARCONDES DE CARVALHO";"PSB - PSL / PSB";"1293";"  49,45";"Eleito";"prefeito";"1101450";"RO";"N";2020-11-16 17:49:55
"426";"00701";"15/11/2020";"21:24:15";" 100,00";"1";"o";"25";"LUTERO PARAISO";"DEM";"394";"  15,07";"Não eleito";"prefeito";"1101450";"RO";"N";2020-11-16 17:49:55
"426";"00710";"15/11/2020";"21:24:39";" 100,00";"1";"o";"55";"NEY DA PAIOL";"PSD - PSB / PSD / PDT / DEM";"1654";"  47,24";"Eleito";"prefeito";"1101484";"RO";"N";2020-11-16 17:49:55
"426";"00710";"15/11/2020";"21:24:39";" 100,00";"1";"o";"15";"ZE LUIZ";"MDB - MDB / PT";"1347";"  38,47";"Não eleito";"prefeito";"1101484";"RO";"N";2020-11-16 17:49:55
"426";"00710";"15/11/2020";"21:24:39";" 100,00";"1";"o";"22";"MARCIO FERREIRA";"PL - PTB / PL";"500";"  14,28";"Não eleito";"prefeito";"1101484";"RO";"N";2020-11-16 17:49:55
"426";"00728";"15/11/2020";"21:08:04";" 100,00";"1";"o";"10";"EDUARDO BERTOLETTI";"REPUBLICANOS - REPUBLICANOS / PP / PDT";"1227";"  59,51";"Eleito";"prefeito";"1101476";"RO";"N";2020-11-16 17:49:55
"426";"00728";"15/11/2020";"21:08:04";" 100,00";"1";"o";"55";"ENFERMEIRA CONCEIÇÃO";"PSD";"835";"  40,49";"Não eleito";"prefeito";"1101476";"RO";"N";2020-11-16 17:49:55
"426";"00736";"15/11/2020";"21:25:08";" 100,00";"1";"o";"40";" MARCOS AURELIO ";"PSB - PT / PSB";"785";"  12,98";"Não eleito";"prefeito";"1100379";"RO";"N";2020-11-16 17:49:55
"426";"00736";"15/11/2020";"21:25:08";" 100,00";"1";"o";"25";"DENA";"DEM - DEM / PODE";"2682";"  44,34";"Eleito";"prefeito";"1100379";"RO";"N";2020-11-16 17:49:55
"426";"00736";"15/11/2020";"21:25:08";" 100,00";"1";"o";"45";"JUNIOR MATT";"PSDB - PSDB / PATRIOTA / PL";"2246";"  37,13";"Não eleito";"prefeito";"1100379";"RO";"N";2020-11-16 17:49:55
"426";"00736";"15/11/2020";"21:25:08";" 100,00";"1";"o";"12";"JAIME DA MATA";"PDT";"336";"   5,55";"Não eleito";"prefeito";"1100379";"RO";"N";2020-11-16 17:49:55
"426";"00744";"15/11/2020";"21:41:49";" 100,00";"1";"o";"55";"JOÃO LEVI";"PSD - PSD / PDT / PT / DEM / PSDB";"2452";"  60,87";"Eleito";"prefeito";"1101435";"RO";"N";2020-11-16 17:49:55
"426";"00744";"15/11/2020";"21:41:49";" 100,00";"1";"o";"15";"ADINAEL DE AZEVEDO";"MDB - MDB / PV / PC do B";"1576";"  39,13";"Não eleito";"prefeito";"1101435";"RO";"N";2020-11-16 17:49:55
"426";"00752";"15/11/2020";"21:17:15";" 100,00";"1";"o";"15";"OSMY TOLEDO";"MDB";"1266";"  40,52";"Não eleito";"prefeito";"1101559";"RO";"N";2020-11-16 17:49:55
"426";"00752";"15/11/2020";"21:17:15";" 100,00";"1";"o";"13";"TONIN ZOTESSO";"PT - PSD / PT";"1507";"  48,24";"Eleito";"prefeito";"1101559";"RO";"N";2020-11-16 17:49:55
"426";"00752";"15/11/2020";"21:17:15";" 100,00";"1";"o";"11";"VALDIR MENDES DE CASTRO";"PP";"351";"  11,24";"Não eleito";"prefeito";"1101559";"RO";"N";2020-11-16 17:49:55
"426";"00779";"15/11/2020";"21:34:23";" 100,00";"1";"o";"19";"HELTHON VAGNO";"PODE";"610";"   4,36";"Não eleito";"prefeito";"1100452";"RO";"N";2020-11-16 17:49:55
"426";"00779";"15/11/2020";"21:34:23";" 100,00";"1";"o";"77";"DICO";"SOLIDARIEDADE - SOLIDARIEDADE / MDB";"5287";"  37,79";"Não eleito";"prefeito";"1100452";"RO";"N";2020-11-16 17:49:55
"426";"00779";"15/11/2020";"21:34:23";" 100,00";"1";"o";"12";"RONI IRMÃOZINHO";"PDT - PDT / PROS";"6542";"  46,77";"Eleito";"prefeito";"1100452";"RO";"N";2020-11-16 17:49:55
"426";"00779";"15/11/2020";"21:34:23";" 100,00";"1";"o";"14";"NILSON DA BURITIS TRANSPORTES";"PTB - PTB / PSDB";"377";"   2,69";"Não eleito";"prefeito";"1100452";"RO";"N";2020-11-16 17:49:55
"426";"00779";"15/11/2020";"21:34:23";" 100,00";"1";"o";"51";"PROFESSOR EVANILDO";"PATRIOTA - PSL / PATRIOTA";"1173";"   8,39";"Não eleito";"prefeito";"1100452";"RO";"N";2020-11-16 17:49:55
"426";"00787";"15/11/2020";"21:07:12";" 100,00";"1";"o";"43";"JUCILEIDE";"PV - PSDB / PV";"228";"  14,40";"Não eleito";"prefeito";"1101468";"RO";"N";2020-11-16 17:49:55
"426";"00787";"15/11/2020";"21:07:12";" 100,00";"1";"o";"11";"VALERIA GARCIA";"PP - PP / PDT";"598";"  37,78";"Eleito";"prefeito";"1101468";"RO";"N";2020-11-16 17:49:55
"426";"00787";"15/11/2020";"21:07:12";" 100,00";"1";"o";"25";"DÔRA";"DEM - DEM / PSL";"499";"  31,52";"Não eleito";"prefeito";"1101468";"RO";"N";2020-11-16 17:49:55
"426";"00787";"15/11/2020";"21:07:12";" 100,00";"1";"o";"40";"CLÁUDIO DO GÁS";"PSB";"258";"  16,30";"Não eleito";"prefeito";"1101468";"RO";"N";2020-11-16 17:49:55
"426";"00795";"15/11/2020";"21:17:34";" 100,00";"1";"o";"40";"SAMUEL CAVALCANTE";"PSB";"1362";"  15,38";"Não eleito";"prefeito";"1101492";"RO";"N";2020-11-16 17:49:55
"426";"00795";"15/11/2020";"21:17:34";" 100,00";"1";"o";"15";"TINOCO";"MDB - MDB / DEM";"4633";"  52,31";"Eleito";"prefeito";"1101492";"RO";"N";2020-11-16 17:49:55
"426";"00795";"15/11/2020";"21:17:34";" 100,00";"1";"o";"77";"GESSI ROCHA";"SOLIDARIEDADE";"432";"   4,88";"Não eleito";"prefeito";"1101492";"RO";"N";2020-11-16 17:49:55
"426";"00795";"15/11/2020";"21:17:34";" 100,00";"1";"o";"12";"ABRÃO PAULINO";"PDT - PDT / PSD";"2429";"  27,43";"Não eleito";"prefeito";"1101492";"RO";"N";2020-11-16 17:49:55
"426";"00809";"15/11/2020";"21:21:24";" 100,00";"1";"o";"25";"DOUTORA SHEILA";"DEM - DEM / PSB / PV / PSDB / PSD";"2460";"  46,79";"Eleito";"prefeito";"1100924";"RO";"N";2020-11-16 17:49:55
"426";"00809";"15/11/2020";"21:21:24";" 100,00";"1";"o";"51";"VALDECIR BAGATTOLI";"PATRIOTA";"504";"   9,59";"Não eleito";"prefeito";"1100924";"RO";"N";2020-11-16 17:49:55
"426";"00809";"15/11/2020";"21:21:24";" 100,00";"1";"o";"13";"ROQUE";"PT";"27";"   0,51";"Não eleito";"prefeito";"1100924";"RO";"N";2020-11-16 17:49:55
"426";"00809";"15/11/2020";"21:21:24";" 100,00";"1";"o";"11";"DR WESLEY WANDERLEY";"PP - PTB / PDT / PP / MDB / REPUBLICANOS";"2266";"  43,10";"Não eleito";"prefeito";"1100924";"RO";"N";2020-11-16 17:49:55
"426";"01007";"15/11/2020";"21:14:49";" 100,00";"1";"o";"77";"MISSIONÁRIA FABRÍCIA";"SOLIDARIEDADE";"431";"   6,11";"Não eleito";"prefeito";"1200138";"AC";"N";2020-11-16 17:49:55
"426";"01007";"15/11/2020";"21:14:49";" 100,00";"1";"o";"12";"PADEIRO";"PDT - MDB / PC do B / PDT / DEM";"3386";"  48,02";"Eleito";"prefeito";"1200138";"AC";"N";2020-11-16 17:49:55
"426";"01007";"15/11/2020";"21:14:49";" 100,00";"1";"o";"40";"JACARÉ";"PSB - PSD / PSB";"735";"  10,42";"Não eleito";"prefeito";"1200138";"AC";"N";2020-11-16 17:49:55
"426";"01007";"15/11/2020";"21:14:49";" 100,00";"1";"o";"13";"ORLANDO DINIZ";"PT - PT / PL";"188";"   2,67";"Não eleito";"prefeito";"1200138";"AC";"N";2020-11-16 17:49:55
"426";"01007";"15/11/2020";"21:14:49";" 100,00";"1";"o";"11";"ROMUALDO ARAÚJO";"PP - PSDB / PROS / REPUBLICANOS / PATRIOTA / AVANTE / PP";"2311";"  32,78";"Não eleito";"prefeito";"1200138";"AC";"N";2020-11-16 17:49:55
"426";"01015";"15/11/2020";"20:36:15";" 100,00";"1";"o";"13";"SERRARIA";"PT - PT / PSD";"1228";"  20,82";"Não eleito";"prefeito";"1200179";"AC";"N";2020-11-16 17:49:55
"426";"01015";"15/11/2020";"20:36:15";" 100,00";"1";"o";"25";"MANOEL MAIA";"DEM - DEM / SOLIDARIEDADE / PSDB / PROS / PP";"2627";"  44,55";"Eleito";"prefeito";"1200179";"AC";"N";2020-11-16 17:49:55
"426";"01015";"15/11/2020";"20:36:15";" 100,00";"1";"o";"14";"ENFERMEIRO LAMARTINE";"PTB - PTB / DC";"724";"  12,28";"Não eleito";"prefeito";"1200179";"AC";"N";2020-11-16 17:49:55
"426";"01015";"15/11/2020";"20:36:15";" 100,00";"1";"o";"15";"JOÃOZINHO";"MDB - REPUBLICANOS / PL / PDT / MDB";"1318";"  22,35";"Não eleito";"prefeito";"1200179";"AC";"N";2020-11-16 17:49:55
"426";"01023";"15/11/2020";"21:03:54";" 100,00";"1";"o";"17";"BALAL GOMES";"PSL";"169";"   1,77";"Não eleito";"prefeito";"1200807";"AC";"N";2020-11-16 17:49:55
"426";"01023";"15/11/2020";"21:03:54";" 100,00";"1";"o";"15";"ZÉ MARIA";"MDB - MDB / PSDB / PROS / PL / SOLIDARIEDADE";"2761";"  28,97";"Não eleito";"prefeito";"1200807";"AC";"N";2020-11-16 17:49:55
"426";"01023";"15/11/2020";"21:03:54";" 100,00";"1";"o";"10";"BARÃOZINHO";"REPUBLICANOS";"1063";"  11,15";"Não eleito";"prefeito";"1200807";"AC";"N";2020-11-16 17:49:55
"426";"01023";"15/11/2020";"21:03:54";" 100,00";"1";"o";"11";"BENÉ DAMASCENO";"PP - DEM / PT / PP / PTB / PSD / PC do B";"5415";"  56,81";"Eleito";"prefeito";"1200807";"AC";"N";2020-11-16 17:49:55
"426";"01023";"15/11/2020";"21:03:54";" 100,00";"1";"o";"40";"MOACIR NOGUEIRA";"PSB - PSB / PDT";"123";"   1,29";"Não eleito";"prefeito";"1200807";"AC";"N";2020-11-16 17:49:55
"426";"01031";"15/11/2020";"21:31:57";" 100,00";"1";"o";"77";"RIVELINO MOTA";"SOLIDARIEDADE";"22";"   0,77";"Não eleito";"prefeito";"1200435";"AC";"N";2020-11-16 17:49:55
"426";"01031";"15/11/2020";"21:31:57";" 100,00";"1";"o";"45";"ALDO MOURA";"PSDB - PSDB / AVANTE";"579";"  20,20";"Não eleito";"prefeito";"1200435";"AC";"N";2020-11-16 17:49:55
"426";"01031";"15/11/2020";"21:31:57";" 100,00";"1";"o";"90";"ODEIZA GOMES";"PROS";"94";"   3,28";"Não eleito";"prefeito";"1200435";"AC";"N";2020-11-16 17:49:55
"426";"01031";"15/11/2020";"21:31:57";" 100,00";"1";"o";"11";"ASSIS MOURA";"PP - DEM / PP / PT";"1016";"  35,44";"Não eleito";"prefeito";"1200435";"AC";"N";2020-11-16 17:49:55
"426";"01031";"15/11/2020";"21:31:57";" 100,00";"1";"o";"15";"TAMIR DE SÁ";"MDB - PSD / PL / MDB";"1156";"  40,32";"Eleito";"prefeito";"1200435";"AC";"N";2020-11-16 17:49:55
"426";"01040";"15/11/2020";"20:34:01";" 100,00";"1";"o";"13";"CARLENE DE SÁ";"PT - PDT / MDB / PT / PSB / PL";"3303";"  39,45";"";"prefeito";"1200351";"AC";"N";2020-11-16 17:49:55
"426";"01040";"15/11/2020";"20:34:01";" 100,00";"1";"o";"55";"ISAAC PIYAKO";"PSD - PSD / PC do B / PSDB / PP / SOLIDARIEDADE";"4521";"  53,99";"";"prefeito";"1200351";"AC";"N";2020-11-16 17:49:55
"426";"01040";"15/11/2020";"20:34:01";" 100,00";"1";"o";"90";"SILVANO QUEIROZ";"PROS - PROS / PSC";"549";"   6,56";"";"prefeito";"1200351";"AC";"N";2020-11-16 17:49:55
"426";"01058";"15/11/2020";"21:07:17";" 100,00";"1";"o";"13";"FERNANDA HASSEM";"PT - SOLIDARIEDADE / PC do B / DC / PROS / PSB / PT / PP";"7651";"  59,46";"Eleito";"prefeito";"1200104";"AC";"N";2020-11-16 17:49:55
"426";"01058";"15/11/2020";"21:07:17";" 100,00";"1";"o";"45";"MANOEL PRETE";"PSDB";"627";"   4,87";"Não eleito";"prefeito";"1200104";"AC";"N";2020-11-16 17:49:55
"426";"01058";"15/11/2020";"21:07:17";" 100,00";"1";"o";"15";"LEILA GALVÃO";"MDB - MDB / PTB / PSL / PL / AVANTE / PSD";"4590";"  35,67";"Não eleito";"prefeito";"1200104";"AC";"N";2020-11-16 17:49:55
"426";"01066";"15/11/2020";"22:20:01";" 100,00";"1";"o";"15";"CESAR ANDRADE";"MDB - MDB / PL / PSDB / PSD / PC do B / DEM";"3411";"  62,90";"";"prefeito";"1200393";"AC";"N";2020-11-16 17:49:55
"426";"01066";"15/11/2020";"22:20:01";" 100,00";"1";"o";"90";"ARNOLDO LIMA";"PROS - PP / PT / PROS / PDT / PSB";"2012";"  37,10";"";"prefeito";"1200393";"AC";"N";2020-11-16 17:49:55
"426";"01074";"16/11/2020";"08:18:06";" 100,00";"1";"o";"17";"SARGENTO ADONIS";"PSL - PSL / DEM";"9077";"  21,35";"Não eleito";"prefeito";"1200203";"AC";"N";2020-11-16 17:49:55
"426";"01074";"16/11/2020";"08:18:06";" 100,00";"1";"o";"11";"ZEQUINHA LIMA";"PP - PDT / PSB / SOLIDARIEDADE / PP / PSD / PROS / PC do B / PT / DC";"18766";"  44,15";"Eleito";"prefeito";"1200203";"AC";"N";2020-11-16 17:49:55
"426";"01074";"16/11/2020";"08:18:06";" 100,00";"1";"o";"15";"FAGNER SALES";"MDB - PMN / MDB / PSDB / REPUBLICANOS / PSC / AVANTE / PL";"14666";"  34,50";"Não eleito";"prefeito";"1200203";"AC";"N";2020-11-16 17:49:55
"426";"01082";"15/11/2020";"20:10:06";" 100,00";"1";"o";"11";"DEMÉTRIO LIVAS";"PP - PP / PSL";"307";"   3,42";"";"prefeito";"1200427";"AC";"N";2020-11-16 17:49:55
"426";"01082";"15/11/2020";"20:10:06";" 100,00";"1";"o";"13";"BURICA";"PT - PT / MDB";"2340";"  26,08";"";"prefeito";"1200427";"AC";"N";2020-11-16 17:49:55
"426";"01082";"15/11/2020";"20:10:06";" 100,00";"1";"o";"90";"JAILSON AMORIM";"PROS - PROS / PSD / PDT / PC do B / PSDB";"5977";"  66,63";"";"prefeito";"1200427";"AC";"N";2020-11-16 17:49:55
"426";"01082";"15/11/2020";"20:10:06";" 100,00";"1";"o";"14";"DR EMERSON";"PTB - DEM / PTB";"343";"   3,82";"";"prefeito";"1200427";"AC";"N";2020-11-16 17:49:55
"426";"01082";"15/11/2020";"20:10:06";" 100,00";"1";"o";"50";"JAILSON EUGENIO";"PSOL";"4";"   0,04";"";"prefeito";"1200427";"AC";"N";2020-11-16 17:49:55
"426";"01090";"16/11/2020";"13:20:00";" 100,00";"1";"o";"15";"CHICÃO";"MDB - MDB / PSDB / PL";"3460";"  45,68";"";"prefeito";"1200336";"AC";"N";2020-11-16 17:49:55
"426";"01090";"16/11/2020";"13:20:00";" 100,00";"1";"o";"13";"ISAAC LIMA";"PT - PT / REPUBLICANOS / PDT / PSD / PC do B";"4115";"  54,32";"";"prefeito";"1200336";"AC";"N";2020-11-16 17:49:55
"426";"01104";"16/11/2020";"08:46:48";" 100,00";"1";"o";"13";"PROFESSORA NÁGELA";"PT - PSD / PT";"915";"  21,86";"Não eleito";"prefeito";"1200328";"AC";"N";2020-11-16 17:49:55
"426";"01104";"16/11/2020";"08:46:48";" 100,00";"1";"o";"65";"MARCEL RITHER";"PC do B - PC do B / PP";"768";"  18,35";"Não eleito";"prefeito";"1200328";"AC";"N";2020-11-16 17:49:55
