"codele";"codtse";"data";"hora";"apuracao";"turno";"divulgação";"ncand";"nomeurna";"partido";"votosabs";"votosporc";"situacao";"cargo";"uf";"codibge";"regiao";"ano";"nomemun"
"426";"27138";"15/11/2020";"22:07:36";"100,00";"1";"oficial";"22";"ZE PAULO";"PL";"18";"0,18";"NAO ELEITO";"prefeito";"AL";"2700706";"NE";"2020";"BATALHA"
"426";"27154";"15/11/2020";"21:23:02";"100,00";"1";"oficial";"15";"PAULA SANTA ROSA";"MDB";"2160";"59,05";"ELEITO";"prefeito";"AL";"2700805";"NE";"2020";"BELEM"
"426";"27154";"15/11/2020";"21:23:02";"100,00";"1";"oficial";"20";"BEL";"PSC";"1457";"39,83";"NAO ELEITO";"prefeito";"AL";"2700805";"NE";"2020";"BELEM"
"426";"27154";"15/11/2020";"21:23:02";"100,00";"1";"oficial";"55";"FLAVIO BARBOSA";"PSD";"32";"0,87";"NAO ELEITO";"prefeito";"AL";"2700805";"NE";"2020";"BELEM"
"426";"27154";"15/11/2020";"21:23:02";"100,00";"1";"oficial";"51";"PROFESSOR MINERVINO";"PATRIOTA";"9";"0,25";"NAO ELEITO";"prefeito";"AL";"2700805";"NE";"2020";"BELEM"
"426";"27170";"15/11/2020";"22:07:27";"100,00";"1";"oficial";"14";"DALMINHO";"PTB";"2713";"55,75";"ELEITO";"prefeito";"AL";"2700904";"NE";"2020";"BELO MONTE"
"426";"27170";"15/11/2020";"22:07:27";"100,00";"1";"oficial";"15";"TOINHO CINTRA";"MDB";"2153";"44,25";"NAO ELEITO";"prefeito";"AL";"2700904";"NE";"2020";"BELO MONTE"
"426";"27197";"15/11/2020";"22:26:32";"100,00";"1";"oficial";"22";"ZEZINHO TENORIO";"PL";"6752";"49,84";"NAO ELEITO";"prefeito";"AL";"2701001";"NE";"2020";"BOCA DA MATA"
"426";"27197";"15/11/2020";"22:26:32";"100,00";"1";"oficial";"15";"BRUNO FEIJO";"MDB";"6796";"50,16";"ELEITO";"prefeito";"AL";"2701001";"NE";"2020";"BOCA DA MATA"
"426";"27219";"15/11/2020";"22:27:12";"100,00";"1";"oficial";"15";"NENO FREITAS";"MDB";"4002";"64,56";"ELEITO";"prefeito";"AL";"2701100";"NE";"2020";"BRANQUINHA"
"426";"27219";"15/11/2020";"22:27:12";"100,00";"1";"oficial";"23";"JEOVA";"CIDADANIA";"29";"0,47";"NAO ELEITO";"prefeito";"AL";"2701100";"NE";"2020";"BRANQUINHA"
"426";"27219";"15/11/2020";"22:27:12";"100,00";"1";"oficial";"22";"RENILDO CALHEIROS";"PL";"2168";"34,97";"NAO ELEITO";"prefeito";"AL";"2701100";"NE";"2020";"BRANQUINHA"
"426";"27235";"15/11/2020";"21:18:25";"100,00";"1";"oficial";"15";"HUGO WANDERLEY";"MDB";"5302";"92,14";"ELEITO";"prefeito";"AL";"2701209";"NE";"2020";"CACIMBINHAS"
"426";"27235";"15/11/2020";"21:18:25";"100,00";"1";"oficial";"23";"RAFAEL PARANHOS";"CIDADANIA";"452";"7,86";"NAO ELEITO";"prefeito";"AL";"2701209";"NE";"2020";"CACIMBINHAS"
"426";"27251";"15/11/2020";"22:51:47";"100,00";"1";"oficial";"70";"ANTONIO MELO";"AVANTE";"136";"1,36";"NAO ELEITO";"prefeito";"AL";"2701308";"NE";"2020";"CAJUEIRO"
"426";"27251";"15/11/2020";"22:51:47";"100,00";"1";"oficial";"15";"PALMERY NETO";"MDB";"4272";"42,86";"NAO ELEITO";"prefeito";"AL";"2701308";"NE";"2020";"CAJUEIRO"
"426";"27251";"15/11/2020";"22:51:47";"100,00";"1";"oficial";"33";"AGUINALDO TENORIO";"PMN";"457";"4,59";"NAO ELEITO";"prefeito";"AL";"2701308";"NE";"2020";"CAJUEIRO"
"426";"27251";"15/11/2020";"22:51:47";"100,00";"1";"oficial";"19";"LUCILA TOLEDO";"PODE";"5102";"51,19";"ELEITO";"prefeito";"AL";"2701308";"NE";"2020";"CAJUEIRO"
"426";"27278";"15/11/2020";"22:10:17";"100,00";"1";"oficial";"14";"DANIEL TENORIO";"PTB";"6655";"38,26";"NAO ELEITO";"prefeito";"AL";"2701407";"NE";"2020";"CAMPO ALEGRE"
"426";"27278";"15/11/2020";"22:10:17";"100,00";"1";"oficial";"13";"JOSEANO";"PT";"23";"0,13";"NAO ELEITO";"prefeito";"AL";"2701407";"NE";"2020";"CAMPO ALEGRE"
"426";"27278";"15/11/2020";"22:10:17";"100,00";"1";"oficial";"11";"NICOLAS PEREIRA";"PP";"10717";"61,61";"ELEITO";"prefeito";"AL";"2701407";"NE";"2020";"CAMPO ALEGRE"
"426";"27294";"15/11/2020";"21:26:55";"100,00";"1";"oficial";"15";"CICERO PINHEIRO";"MDB";"3156";"48,11";"NAO ELEITO";"prefeito";"AL";"2701506";"NE";"2020";"CAMPO GRANDE"
"426";"27294";"15/11/2020";"21:26:55";"100,00";"1";"oficial";"11";"ARNALDO HIGINO";"PP";"3372";"51,40";"NAO ELEITO";"prefeito";"AL";"2701506";"NE";"2020";"CAMPO GRANDE"
"426";"27294";"15/11/2020";"21:26:55";"100,00";"1";"oficial";"90";"ERALDO DA ROSA";"PROS";"32";"0,49";"NAO ELEITO";"prefeito";"AL";"2701506";"NE";"2020";"CAMPO GRANDE"
"426";"27316";"15/11/2020";"22:53:27";"100,00";"1";"oficial";"13";"MADSON PAULINO";"PT";"2583";"26,70";"NAO ELEITO";"prefeito";"AL";"2701605";"NE";"2020";"CANAPI"
"426";"27316";"15/11/2020";"22:53:27";"100,00";"1";"oficial";"45";"MARCIO MARTINS";"PSDB";"470";"4,86";"NAO ELEITO";"prefeito";"AL";"2701605";"NE";"2020";"CANAPI"
"426";"27316";"15/11/2020";"22:53:27";"100,00";"1";"oficial";"11";"VINICIUS FILHO DE ZE HERMES";"PP";"6621";"68,44";"ELEITO";"prefeito";"AL";"2701605";"NE";"2020";"CANAPI"
"426";"27332";"15/11/2020";"22:09:23";"100,00";"1";"oficial";"15";"ADELMINHO";"MDB";"5203";"52,50";"ELEITO";"prefeito";"AL";"2701704";"NE";"2020";"CAPELA"
"426";"27332";"15/11/2020";"22:09:23";"100,00";"1";"oficial";"36";"PASTOR ANTONIO FERREIRA";"PTC";"20";"0,20";"NAO ELEITO";"prefeito";"AL";"2701704";"NE";"2020";"CAPELA"
"426";"27332";"15/11/2020";"22:09:23";"100,00";"1";"oficial";"19";"EUSTAQUINHO MOREIRA";"PODE";"4687";"47,30";"NAO ELEITO";"prefeito";"AL";"2701704";"NE";"2020";"CAPELA"
"426";"27359";"15/11/2020";"23:21:02";"100,00";"1";"oficial";"14";"GENIVALDO AGRA";"PTB";"1055";"22,43";"NAO ELEITO";"prefeito";"AL";"2701803";"NE";"2020";"CARNEIROS"
"426";"27359";"15/11/2020";"23:21:02";"100,00";"1";"oficial";"15";"GERALDO FILHO";"MDB";"3649";"77,57";"ELEITO";"prefeito";"AL";"2701803";"NE";"2020";"CARNEIROS"
"426";"27375";"15/11/2020";"23:32:04";"100,00";"1";"oficial";"90";"LUCAS";"PROS";"2013";"46,36";"NAO ELEITO";"prefeito";"AL";"2701902";"NE";"2020";"CHA PRETA"
"426";"27375";"15/11/2020";"23:32:04";"100,00";"1";"oficial";"15";"MAURICIO HOLANDA";"MDB";"2198";"50,62";"ELEITO";"prefeito";"AL";"2701902";"NE";"2020";"CHA PRETA"
"426";"27375";"15/11/2020";"23:32:04";"100,00";"1";"oficial";"45";"TO TEIXEIRA";"PSDB";"131";"3,02";"NAO ELEITO";"prefeito";"AL";"2701902";"NE";"2020";"CHA PRETA"
"426";"27391";"15/11/2020";"21:22:28";"100,00";"1";"oficial";"15";"AURELINO LOPES";"MDB";"2814";"42,00";"NAO ELEITO";"prefeito";"AL";"2702009";"NE";"2020";"COITE DO NOIA"
"426";"27391";"15/11/2020";"21:22:28";"100,00";"1";"oficial";"23";"DR KATIA";"CIDADANIA";"362";"5,40";"NAO ELEITO";"prefeito";"AL";"2702009";"NE";"2020";"COITE DO NOIA"
"426";"27391";"15/11/2020";"21:22:28";"100,00";"1";"oficial";"11";"BUENO HIGINO";"PP";"3324";"49,61";"ELEITO";"prefeito";"AL";"2702009";"NE";"2020";"COITE DO NOIA"
"426";"27391";"15/11/2020";"21:22:28";"100,00";"1";"oficial";"55";"MAGNA PEDROSA";"PSD";"200";"2,99";"NAO ELEITO";"prefeito";"AL";"2702009";"NE";"2020";"COITE DO NOIA"
"426";"27413";"15/11/2020";"21:48:00";"100,00";"1";"oficial";"15";"MANUILSON ANDRADE";"MDB";"6075";"57,85";"ELEITO";"prefeito";"AL";"2702108";"NE";"2020";"COLONIA LEOPOLDINA"
"426";"27413";"15/11/2020";"21:48:00";"100,00";"1";"oficial";"45";"RUBINHO";"PSDB";"4427";"42,15";"NAO ELEITO";"prefeito";"AL";"2702108";"NE";"2020";"COLONIA LEOPOLDINA"
"426";"27430";"15/11/2020";"21:37:10";"100,00";"1";"oficial";"15";"DECELE DAMASO";"MDB";"2387";"58,26";"ELEITO";"prefeito";"AL";"2702207";"NE";"2020";"COQUEIRO SECO"
"426";"27430";"15/11/2020";"21:37:10";"100,00";"1";"oficial";"33";"YCARO ROQUE";"PMN";"542";"13,23";"NAO ELEITO";"prefeito";"AL";"2702207";"NE";"2020";"COQUEIRO SECO"
"426";"27430";"15/11/2020";"21:37:10";"100,00";"1";"oficial";"90";"TADEU FRAGOSO";"PROS";"1168";"28,51";"NAO ELEITO";"prefeito";"AL";"2702207";"NE";"2020";"COQUEIRO SECO"
"426";"27456";"15/11/2020";"22:04:22";"100,00";"1";"oficial";"11";"MARCELO BELTRAO";"PP";"16038";"55,78";"ELEITO";"prefeito";"AL";"2702306";"NE";"2020";"CORURIPE"
"426";"27456";"15/11/2020";"22:04:22";"100,00";"1";"oficial";"15";"MAYKON BELTRAO";"MDB";"12221";"42,50";"NAO ELEITO";"prefeito";"AL";"2702306";"NE";"2020";"CORURIPE"
"426";"27456";"15/11/2020";"22:04:22";"100,00";"1";"oficial";"70";"EDINHO DO HELVIO";"AVANTE";"493";"1,71";"NAO ELEITO";"prefeito";"AL";"2702306";"NE";"2020";"CORURIPE"
"426";"27472";"15/11/2020";"21:17:18";"100,00";"1";"oficial";"14";"GABRIEL VARJAO";"PTB";"548";"2,02";"NAO ELEITO";"prefeito";"AL";"2702405";"NE";"2020";"DELMIRO GOUVEIA"
"426";"27472";"15/11/2020";"21:17:18";"100,00";"1";"oficial";"15";"ZIANE COSTA";"MDB";"10948";"40,45";"ELEITO";"prefeito";"AL";"2702405";"NE";"2020";"DELMIRO GOUVEIA"
"426";"27472";"15/11/2020";"21:17:18";"100,00";"1";"oficial";"40";"RENATO TORRES";"PSB";"4902";"18,11";"NAO ELEITO";"prefeito";"AL";"2702405";"NE";"2020";"DELMIRO GOUVEIA"
"426";"27472";"15/11/2020";"21:17:18";"100,00";"1";"oficial";"55";"PADRE ERALDO";"PSD";"8989";"33,21";"NAO ELEITO";"prefeito";"AL";"2702405";"NE";"2020";"DELMIRO GOUVEIA"
"426";"27472";"15/11/2020";"21:17:18";"100,00";"1";"oficial";"45";"SAVIO DA GALERIA";"PSDB";"1679";"6,20";"NAO ELEITO";"prefeito";"AL";"2702405";"NE";"2020";"DELMIRO GOUVEIA"
"426";"27499";"15/11/2020";"22:05:35";"100,00";"1";"oficial";"15";"RAMON CAMILO";"MDB";"3625";"51,64";"ELEITO";"prefeito";"AL";"2702504";"NE";"2020";"DOIS RIACHOS"
"426";"27499";"15/11/2020";"22:05:35";"100,00";"1";"oficial";"14";"JORGE DUCA";"PTB";"3395";"48,36";"NAO ELEITO";"prefeito";"AL";"2702504";"NE";"2020";"DOIS RIACHOS"
"426";"27510";"15/11/2020";"22:12:47";"100,00";"1";"oficial";"15";"VERIDIANO ALMIR";"MDB";"6374";"46,39";"NAO ELEITO";"prefeito";"AL";"2702603";"NE";"2020";"FEIRA GRANDE"
"426";"27510";"15/11/2020";"22:12:47";"100,00";"1";"oficial";"20";"FLAVIO DO CHICO DA GRANJA";"PSC";"6595";"48,00";"ELEITO";"prefeito";"AL";"2702603";"NE";"2020";"FEIRA GRANDE"
"426";"27510";"15/11/2020";"22:12:47";"100,00";"1";"oficial";"11";"FLAVIO MAURICIO";"PP";"771";"5,61";"NAO ELEITO";"prefeito";"AL";"2702603";"NE";"2020";"FEIRA GRANDE"
"426";"27537";"15/11/2020";"21:20:12";"100,00";"1";"oficial";"25";"IRAN SIMOES";"DEM";"1226";"44,92";"NAO ELEITO";"prefeito";"AL";"2702702";"NE";"2020";"FELIZ DESERTO"
"426";"27537";"15/11/2020";"21:20:12";"100,00";"1";"oficial";"11";"ROSIANA BELTRAO";"PP";"1453";"53,24";"ELEITO";"prefeito";"AL";"2702702";"NE";"2020";"FELIZ DESERTO"
"426";"27537";"15/11/2020";"21:20:12";"100,00";"1";"oficial";"70";"ALEANDRA OLIVEIRA";"AVANTE";"50";"1,83";"NAO ELEITO";"prefeito";"AL";"2702702";"NE";"2020";"FELIZ DESERTO"
"426";"27553";"15/11/2020";"21:08:13";"100,00";"1";"oficial";"14";"ANDRE DA TEO";"PTB";"2718";"46,19";"NAO ELEITO";"prefeito";"AL";"2702801";"NE";"2020";"FLEXEIRAS"
"426";"27553";"15/11/2020";"21:08:13";"100,00";"1";"oficial";"11";"SILVANA";"PP";"3166";"53,81";"ELEITO";"prefeito";"AL";"2702801";"NE";"2020";"FLEXEIRAS"
"426";"27570";"15/11/2020";"22:46:00";"100,00";"1";"oficial";"18";"ERIVALDO DO ESPETINHO";"REDE";"309";"1,61";"NAO ELEITO";"prefeito";"AL";"2702900";"NE";"2020";"GIRAU DO PONCIANO"
"426";"27570";"15/11/2020";"22:46:00";"100,00";"1";"oficial";"13";"ROBERTO MARTINS";"PT";"823";"4,30";"NAO ELEITO";"prefeito";"AL";"2702900";"NE";"2020";"GIRAU DO PONCIANO"
"426";"27570";"15/11/2020";"22:46:00";"100,00";"1";"oficial";"15";"DAVID BARROS";"MDB";"14956";"78,09";"ELEITO";"prefeito";"AL";"2702900";"NE";"2020";"GIRAU DO PONCIANO"
"426";"27570";"15/11/2020";"22:46:00";"100,00";"1";"oficial";"45";"DR REMI DO JOAO RICARDO";"PSDB";"3064";"16,00";"NAO ELEITO";"prefeito";"AL";"2702900";"NE";"2020";"GIRAU DO PONCIANO"
"426";"27596";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"55";"DRA EDJA";"PSD";"3355";"40,51";"NAO ELEITO";"prefeito";"AL";"2703007";"NE";"2020";"IBATEGUARA"
"426";"27596";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"15";"NEA DO GEO";"MDB";"4325";"52,22";"ELEITO";"prefeito";"AL";"2703007";"NE";"2020";"IBATEGUARA"
"426";"27596";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"40";"CEZAR AUGUSTO";"PSB";"396";"4,78";"NAO ELEITO";"prefeito";"AL";"2703007";"NE";"2020";"IBATEGUARA"
"426";"27596";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"14";"NAL";"PTB";"206";"2,49";"NAO ELEITO";"prefeito";"AL";"2703007";"NE";"2020";"IBATEGUARA"
"426";"27618";"15/11/2020";"22:04:36";"100,00";"1";"oficial";"14";"PETRUCIO BARBOSA";"PTB";"8099";"58,70";"ELEITO";"prefeito";"AL";"2703106";"NE";"2020";"IGACI"
"426";"27618";"15/11/2020";"22:04:36";"100,00";"1";"oficial";"11";"EDIVAL GAIA";"PP";"5474";"39,67";"NAO ELEITO";"prefeito";"AL";"2703106";"NE";"2020";"IGACI"
"426";"27618";"15/11/2020";"22:04:36";"100,00";"1";"oficial";"55";"RONALDO CAVALCANTE";"PSD";"225";"1,63";"NAO ELEITO";"prefeito";"AL";"2703106";"NE";"2020";"IGACI"
"426";"27634";"15/11/2020";"20:21:00";"100,00";"1";"oficial";"10";"DR MAURICIO";"REPUBLICANOS";"5413";"42,07";"NAO ELEITO";"prefeito";"AL";"2703205";"NE";"2020";"IGREJA NOVA"
"426";"27634";"15/11/2020";"20:21:00";"100,00";"1";"oficial";"18";"DRA ERNESTINA";"REDE";"284";"2,21";"NAO ELEITO";"prefeito";"AL";"2703205";"NE";"2020";"IGREJA NOVA"
"426";"27634";"15/11/2020";"20:21:00";"100,00";"1";"oficial";"90";"VALERIO BELTRAO";"PROS";"499";"3,88";"NAO ELEITO";"prefeito";"AL";"2703205";"NE";"2020";"IGREJA NOVA"
"426";"27634";"15/11/2020";"20:21:00";"100,00";"1";"oficial";"15";"DONA VERA DANTAS";"MDB";"6671";"51,85";"ELEITO";"prefeito";"AL";"2703205";"NE";"2020";"IGREJA NOVA"
"426";"27650";"15/11/2020";"22:41:27";"100,00";"1";"oficial";"55";"CRISTINA COSTA";"PSD";"972";"10,26";"NAO ELEITO";"prefeito";"AL";"2703304";"NE";"2020";"INHAPI"
"426";"27650";"15/11/2020";"22:41:27";"100,00";"1";"oficial";"13";"WELLINGTON  MORCEGO";"PT";"3738";"39,45";"NAO ELEITO";"prefeito";"AL";"2703304";"NE";"2020";"INHAPI"
"426";"27650";"15/11/2020";"22:41:27";"100,00";"1";"oficial";"43";"JOAOZINHO PAIVA";"PV";"25";"0,26";"NAO ELEITO";"prefeito";"AL";"2703304";"NE";"2020";"INHAPI"
"426";"27650";"15/11/2020";"22:41:27";"100,00";"1";"oficial";"11";"TENORINHO MALTA";"PP";"4740";"50,03";"ELEITO";"prefeito";"AL";"2703304";"NE";"2020";"INHAPI"
"426";"27677";"15/11/2020";"20:13:38";"100,00";"1";"oficial";"15";"FLORIANO";"MDB";"2194";"54,41";"ELEITO";"prefeito";"AL";"2703403";"NE";"2020";"JACARE DOS HOMENS"
"426";"27677";"15/11/2020";"20:13:38";"100,00";"1";"oficial";"10";"ZE ANTONIO";"REPUBLICANOS";"1838";"45,59";"NAO ELEITO";"prefeito";"AL";"2703403";"NE";"2020";"JACARE DOS HOMENS"
"426";"27693";"15/11/2020";"21:07:50";"100,00";"1";"oficial";"15";"JUNIOR CARRO VEIO";"MDB";"3237";"70,82";"ELEITO";"prefeito";"AL";"2703502";"NE";"2020";"JACUIPE"
"426";"27693";"15/11/2020";"21:07:50";"100,00";"1";"oficial";"28";"IRMAO DEDO";"PRTB";"35";"0,77";"NAO ELEITO";"prefeito";"AL";"2703502";"NE";"2020";"JACUIPE"
"426";"27693";"15/11/2020";"21:07:50";"100,00";"1";"oficial";"55";"BERON";"PSD";"1299";"28,42";"NAO ELEITO";"prefeito";"AL";"2703502";"NE";"2020";"JACUIPE"
"426";"27715";"15/11/2020";"20:50:44";"100,00";"1";"oficial";"14";"DEO";"PTB";"3044";"54,95";"ELEITO";"prefeito";"AL";"2703601";"NE";"2020";"JAPARATINGA"
"426";"27715";"15/11/2020";"20:50:44";"100,00";"1";"oficial";"51";"ADEMARIO DE OLIVEIRA";"PATRIOTA";"43";"0,78";"NAO ELEITO";"prefeito";"AL";"2703601";"NE";"2020";"JAPARATINGA"
"426";"27715";"15/11/2020";"20:50:44";"100,00";"1";"oficial";"11";"JUNIOR LOUREIRO";"PP";"2453";"44,28";"NAO ELEITO";"prefeito";"AL";"2703601";"NE";"2020";"JAPARATINGA"
"426";"27731";"15/11/2020";"22:46:19";"100,00";"1";"oficial";"40";"JEFFERSON BARRETO";"PSB";"1739";"44,62";"NAO ELEITO";"prefeito";"AL";"2703700";"NE";"2020";"JARAMATAIA"
"426";"27731";"15/11/2020";"22:46:19";"100,00";"1";"oficial";"15";"RICARDO PARANHOS";"MDB";"2158";"55,38";"ELEITO";"prefeito";"AL";"2703700";"NE";"2020";"JARAMATAIA"
"426";"27758";"15/11/2020";"23:32:27";"100,00";"1";"oficial";"14";"ADRIANO BARROS";"PTB";"6636";"63,30";"ELEITO";"prefeito";"AL";"2703809";"NE";"2020";"JOAQUIM GOMES"
"426";"27758";"15/11/2020";"23:32:27";"100,00";"1";"oficial";"11";"DORGIVAL FARIAS";"PP";"3768";"35,94";"NAO ELEITO";"prefeito";"AL";"2703809";"NE";"2020";"JOAQUIM GOMES"
"426";"27758";"15/11/2020";"23:32:27";"100,00";"1";"oficial";"20";"KERNNE DA FARMACIA";"PSC";"80";"0,76";"NAO ELEITO";"prefeito";"AL";"2703809";"NE";"2020";"JOAQUIM GOMES"
"426";"27774";"15/11/2020";"22:22:34";"100,00";"1";"oficial";"55";"JORGINHO";"PSD";"2549";"73,84";"ELEITO";"prefeito";"AL";"2703908";"NE";"2020";"JUNDIA"
"426";"27774";"15/11/2020";"22:22:34";"100,00";"1";"oficial";"11";"MARIA LUIZA";"PP";"903";"26,16";"NAO ELEITO";"prefeito";"AL";"2703908";"NE";"2020";"JUNDIA"
"426";"27790";"15/11/2020";"23:08:18";"100,00";"1";"oficial";"33";"ONALDO TAVARES";"PMN";"35";"0,24";"NAO ELEITO";"prefeito";"AL";"2704005";"NE";"2020";"JUNQUEIRO"
"426";"27790";"15/11/2020";"23:08:18";"100,00";"1";"oficial";"14";"LEANDRO SILVA";"PTB";"8011";"54,53";"ELEITO";"prefeito";"AL";"2704005";"NE";"2020";"JUNQUEIRO"
"426";"27790";"15/11/2020";"23:08:18";"100,00";"1";"oficial";"15";"CARLOS AUGUSTO";"MDB";"6644";"45,23";"NAO ELEITO";"prefeito";"AL";"2704005";"NE";"2020";"JUNQUEIRO"
"426";"27812";"15/11/2020";"22:46:32";"100,00";"1";"oficial";"11";"TAINA VEIGA";"PP";"6850";"56,65";"ELEITO";"prefeito";"AL";"2704104";"NE";"2020";"LAGOA DA CANOA"
"426";"27812";"15/11/2020";"22:46:32";"100,00";"1";"oficial";"18";"JUNIOR";"REDE";"42";"0,35";"NAO ELEITO";"prefeito";"AL";"2704104";"NE";"2020";"LAGOA DA CANOA"
"426";"27812";"15/11/2020";"22:46:32";"100,00";"1";"oficial";"14";"AUDALIO TENORIO";"PTB";"87";"0,72";"NAO ELEITO";"prefeito";"AL";"2704104";"NE";"2020";"LAGOA DA CANOA"
"426";"27812";"15/11/2020";"22:46:32";"100,00";"1";"oficial";"28";"JAIRZINHO LIRA";"PRTB";"5112";"42,28";"NAO ELEITO";"prefeito";"AL";"2704104";"NE";"2020";"LAGOA DA CANOA"
"426";"27839";"15/11/2020";"22:10:51";"100,00";"1";"oficial";"14";"SIDNEY VIEIRA";"PTB";"3463";"25,09";"NAO ELEITO";"prefeito";"AL";"2704203";"NE";"2020";"LIMOEIRO DE ANADIA"
"426";"27839";"15/11/2020";"22:10:51";"100,00";"1";"oficial";"40";"MARCELO RODRIGUES";"PSB";"2987";"21,64";"NAO ELEITO";"prefeito";"AL";"2704203";"NE";"2020";"LIMOEIRO DE ANADIA"
"426";"27839";"15/11/2020";"22:10:51";"100,00";"1";"oficial";"11";"MARLAN FERREIRA";"PP";"7354";"53,27";"ELEITO";"prefeito";"AL";"2704203";"NE";"2020";"LIMOEIRO DE ANADIA"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"51";"JOSAN LEITE";"PATRIOTA";"23925";"6,27";"NAO ELEITO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"80";"LENILDA LUNA";"UP";"4875";"1,28";"NAO ELEITO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"65";"CICERO FILHO";"PCdoB";"3427";"0,90";"NAO ELEITO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"50";"VALERIA CORREIA";"PSOL";"13568";"3,55";"NAO ELEITO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"33";"CORINTHO CAMPELO";"PMN";"507";"0,13";"NAO ELEITO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"40";"JHC";"PSB";"109053";"28,56";"2O TURNO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"15";"ALFREDO GASPAR DE MENDONCA";"MDB";"110234";"28,87";"2O TURNO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"13";"RICARDO BARBOSA";"PT";"8905";"2,33";"NAO ELEITO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"27";"CICERO ALMEIDA";"DC";"9905";"2,59";"NAO ELEITO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27855";"16/11/2020";"02:00:23";"100,00";"1";"oficial";"11";"DAVI DAVINO FILHO";"PP";"97409";"25,51";"NAO ELEITO";"prefeito";"AL";"2704302";"NE";"2020";"MACEIO"
"426";"27871";"15/11/2020";"22:12:38";"100,00";"1";"oficial";"15";"ALEX MARIANO";"MDB";"5339";"47,62";"NAO ELEITO";"prefeito";"AL";"2704401";"NE";"2020";"MAJOR ISIDORO"
"426";"27871";"15/11/2020";"22:12:38";"100,00";"1";"oficial";"11";"THEOBALDO CINTRA";"PP";"5873";"52,38";"ELEITO";"prefeito";"AL";"2704401";"NE";"2020";"MAJOR ISIDORO"
"426";"27898";"15/11/2020";"21:07:20";"100,00";"1";"oficial";"18";"PROFESSOR ADRIANO";"REDE";"1594";"9,84";"NAO ELEITO";"prefeito";"AL";"2704500";"NE";"2020";"MARAGOGI"
"426";"27898";"15/11/2020";"21:07:20";"100,00";"1";"oficial";"11";"SERGIO LIRA";"PP";"9553";"58,99";"ELEITO";"prefeito";"AL";"2704500";"NE";"2020";"MARAGOGI"
"426";"27898";"15/11/2020";"21:07:20";"100,00";"1";"oficial";"15";"MARCOS MADEIRA";"MDB";"5047";"31,17";"NAO ELEITO";"prefeito";"AL";"2704500";"NE";"2020";"MARAGOGI"
"426";"27910";"15/11/2020";"22:30:50";"100,00";"1";"oficial";"14";"CONCEICAO ALBUQUERQUE";"PTB";"2763";"48,47";"ELEITO";"prefeito";"AL";"2704609";"NE";"2020";"MARAVILHA"
"426";"27910";"15/11/2020";"22:30:50";"100,00";"1";"oficial";"10";"DR JULIO";"REPUBLICANOS";"354";"6,21";"NAO ELEITO";"prefeito";"AL";"2704609";"NE";"2020";"MARAVILHA"
"426";"27910";"15/11/2020";"22:30:50";"100,00";"1";"oficial";"11";"PROF. JAMIS";"PP";"2584";"45,33";"NAO ELEITO";"prefeito";"AL";"2704609";"NE";"2020";"MARAVILHA"
"426";"27936";"15/11/2020";"22:28:00";"100,00";"1";"oficial";"14";"JUNIOR DAMASO";"PTB";"14681";"49,96";"NAO ELEITO";"prefeito";"AL";"2704708";"NE";"2020";"MARECHAL DEODORO"
"426";"27936";"15/11/2020";"22:28:00";"100,00";"1";"oficial";"15";"CACAU";"MDB";"14702";"50,04";"ELEITO";"prefeito";"AL";"2704708";"NE";"2020";"MARECHAL DEODORO"
"426";"27952";"15/11/2020";"20:53:39";"100,00";"1";"oficial";"55";"LEOPODINA AMORIM";"PSD";"4150";"54,19";"ELEITO";"prefeito";"AL";"2704807";"NE";"2020";"MARIBONDO"
"426";"27952";"15/11/2020";"20:53:39";"100,00";"1";"oficial";"14";"CLAUDIVAN ALMEIDA";"PTB";"3508";"45,81";"NAO ELEITO";"prefeito";"AL";"2704807";"NE";"2020";"MARIBONDO"
"426";"27979";"15/11/2020";"22:22:16";"100,00";"1";"oficial";"15";"ANDRE ALMEIDA";"MDB";"1576";"53,39";"ELEITO";"prefeito";"AL";"2704906";"NE";"2020";"MAR VERMELHO"
